,data,count
3490,"('s', 'ci')",3490
3491,"('depar', 't_')",3491
3492,"('sen', 'ior_')",3492
3493,"('heal', 'thy_')",3493
3494,"('an', 'cy_')",3494
3495,"('en', 'ch_')",3495
3496,"('atta', 'ch_')",3496
3497,"('be', 'ans_')",3497
3498,"('foll', 'owing_')",3498
3499,"('dre', 'ssing_')",3499
3500,"('atta', 'ched_')",3500
3501,"('pac', 'ks_')",3501
3502,"('ow', 'ner_')",3502
3503,"('j', 'am')",3503
3504,"('vo', 'lun')",3504
3505,"('direc', 't_')",3505
3506,"('bi', 'ke_')",3506
3507,"('home', 'work_')",3507
3508,"('b', 'lea')",3508
3509,"('z', 'en_')",3509
3510,"('cou', 'rier_')",3510
3511,"('ware', 'house_')",3511
3512,"('ju', 'ly_')",3512
3513,"('respon', 'se_')",3513
3514,"('li', 'ar_')",3514
3515,"('detail', 'ed_')",3515
3516,"('d', 'ered_')",3516
3517,"('d', 'ence_')",3517
3518,"('he', 'aring_')",3518
3519,"('appropri', 'ate_')",3519
3520,"('prin', 'ted_')",3520
3521,"('review', 's_')",3521
3522,"('u', 'ne')",3522
3523,"('loun', 'ge_')",3523
3524,"('competi', 'tion_')",3524
3525,"('sub', 'ject_')",3525
3526,"('pl', 'ate_')",3526
3527,"('f', 'all')",3527
3528,"('pass', 'word_')",3528
3529,"('g', 'i_')",3529
3530,"('vege', 'tari')",3530
3531,"('viet', 'nam_')",3531
3532,"('d', 'en_')",3532
3533,"('key', 'board_')",3533
3534,"('tempor', 'ary_')",3534
3535,"('bur', 'n_')",3535
3536,"('guar', 'dian_')",3536
3537,"('b', 'ac')",3537
3538,"('col', 'ored_')",3538
3539,"('app', 'lying_')",3539
3540,"('be', 'ds_')",3540
3541,"('cur', 'red_')",3541
3542,"('lea', 'ther_')",3542
3543,"('se', 'a_')",3543
3544,"('ad', 'ju')",3544
3545,"('automa', 'tically_')",3545
3546,"('ssi', 'ons_')",3546
3547,"('re', 'fer_')",3547
3548,"('exp', 'i')",3548
3549,"('sp', 'ent_')",3549
3550,"('en', 'vir')",3550
3551,"('envir', 'on')",3551
3552,"('ti', 't')",3552
3553,"('ar', 'ds_')",3553
3554,"('gr', 'a')",3554
3555,"('individu', 'al_')",3555
3556,"('suc', 'cess')",3556
3557,"('l', 'it_')",3557
3558,"('a', 'partment_')",3558
3559,"('si', 'mp')",3559
3560,"('experi', 'enc')",3560
3561,"('oper', 'ate_')",3561
3562,"('clean', 'er_')",3562
3563,"('n', 'ails_')",3563
3564,"('maxi', 'mum_')",3564
3565,"('a', 'ca')",3565
3566,"('home', 'page_')",3566
3567,"('doll', 'ar_')",3567
3568,"('bro', 'ad')",3568
3569,"('sensi', 'tive_')",3569
3570,"('k', 'ne')",3570
3571,"('dischar', 'ge_')",3571
3572,"('ad', 'mission_')",3572
3573,"('o', 'll')",3573
3574,"('bas', 'ket_')",3574
3575,"('a', 'st_')",3575
3576,"('mi', 'xed_')",3576
3577,"('adu', 'lt_')",3577
3578,"('be', 'low_')",3578
3579,"('ear', 'ed_')",3579
3580,"('arri', 'ving_')",3580
3581,"('vac', 'u')",3581
3582,"('s', 'qui')",3582
3583,"('ra', 'w_')",3583
3584,"('compu', 'ters_')",3584
3585,"('ide', 'as_')",3585
3586,"('reque', 'sts_')",3586
3587,"('rec', 'ent_')",3587
3588,"('co', 'ver')",3588
3589,"('actu', 'al_')",3589
3590,"('da', 'tions_')",3590
3591,"('en', 'ty_')",3591
3592,"('hon', 'est_')",3592
3593,"('slee', 'ping_')",3593
3594,"('tur', 'ns_')",3594
3595,"('ch', 'op')",3595
3596,"('g', 'ation_')",3596
3597,"('f', 'lights_')",3597
3598,"('youn', 'ger_')",3598
3599,"('rai', 'se_')",3599
3600,"('rema', 'ining_')",3600
3601,"('in', 'ging_')",3601
3602,"('are', 'as_')",3602
3603,"('aca', 'de')",3603
3604,"('str', 'aw')",3604
3605,"('pu', 'ri')",3605
3606,"('c', 's_')",3606
3607,"('ex', 'tre')",3607
3608,"('prescri', 'bed_')",3608
3609,"('bru', 'sh_')",3609
3610,"('prohibi', 'ted_')",3610
3611,"('sta', 'di')",3611
3612,"('wor', 'th_')",3612
3613,"('tax', 'is_')",3613
3614,"('vacu', 'um_')",3614
3615,"('sin', 'ger_')",3615
3616,"('o', 'es_')",3616
3617,"('hair', 'cut_')",3617
3618,"('stam', 'p_')",3618
3619,"('inter', 'view')",3619
3620,"('surve', 'y_')",3620
3621,"('opport', 'unity_')",3621
3622,"('vi', 'sa_')",3622
3623,"('exci', 'ted_')",3623
3624,"('s', 'on')",3624
3625,"('pro', 'jects_')",3625
3626,"('for', 'ms_')",3626
3627,"('progre', 'ss_')",3627
3628,"('arr', 'ange_')",3628
3629,"('fi', 'lled_')",3629
3630,"('ach', 'es_')",3630
3631,"('f', 'ers_')",3631
3632,"('si', 'zed_')",3632
3633,"('disappoin', 'ted_')",3633
3634,"('mu', 'sical_')",3634
3635,"('chea', 'pest_')",3635
3636,"('n', 'ail_')",3636
3637,"('cul', 'ture_')",3637
3638,"('stan', 'ces_')",3638
3639,"('ti', 'al_')",3639
3640,"('grad', 'es_')",3640
3641,"('an', 'u')",3641
3642,"('week', 'days_')",3642
3643,"('urg', 'ently_')",3643
3644,"('fi', 'tting_')",3644
3645,"('supp', 'le')",3645
3646,"('v', 'ou')",3646
3647,"('y', 'o_')",3647
3648,"('work', 'ers_')",3648
3649,"('effec', 'ts_')",3649
3650,"('fami', 'liar_')",3650
3651,"('s', 'en_')",3651
3652,"('manu', 'al_')",3652
3653,"('re', 'ly_')",3653
3654,"('ele', 'mentary_')",3654
3655,"('ra', 'ining_')",3655
3656,"('distri', 'bu')",3656
3657,"('mul', 'ti')",3657
3658,"('f', 'f')",3658
3659,"('ru', 'les_')",3659
3660,"('adverti', 'sing_')",3660
3661,"('w', 'an_')",3661
3662,"('in', 'cheon_')",3662
3663,"('electron', 'ic_')",3663
3664,"('fri', 'end')",3664
3665,"('as', 'le')",3665
3666,"('asle', 'ep_')",3666
3667,"('gr', 'ow_')",3667
3668,"('umb', 're')",3668
3669,"('american', 'o_')",3669
3670,"('f', 'ans_')",3670
3671,"('se', 'ssion_')",3671
3672,"('l', 'ack_')",3672
3673,"('sui', 'table_')",3673
3674,"('de', 'vice_')",3674
3675,"('im', 'p')",3675
3676,"('de', 'b')",3676
3677,"('offer', 'ed_')",3677
3678,"('than', 'k')",3678
3679,"('con', 'centr')",3679
3680,"('bir', 'th_')",3680
3681,"('direc', 'tions_')",3681
3682,"('sw', 'oll')",3682
3683,"('swoll', 'en_')",3683
3684,"('liqui', 'd_')",3684
3685,"('rea', 'ch_')",3685
3686,"('stadi', 'um_')",3686
3687,"('o', 'lder_')",3687
3688,"('s', 'nea')",3688
3689,"('fru', 'its_')",3689
3690,"('spa', 'gh')",3690
3691,"('spagh', 'e')",3691
3692,"('spaghe', 'tt')",3692
3693,"('po', 'ta')",3693
3694,"('pota', 'to_')",3694
3695,"('a', 'muse')",3695
3696,"('amuse', 'ment_')",3696
3697,"('iden', 'tification_')",3697
3698,"('sho', 'e_')",3698
3699,"('wor', 'n_')",3699
3700,"('vou', 'ch')",3700
3701,"('speci', 'fic')",3701
3702,"('w', 'all_')",3702
3703,"('op', 'tions_')",3703
3704,"('re', 'fle')",3704
3705,"('te', 'sts_')",3705
3706,"('touri', 'sts_')",3706
3707,"('ce', 'll')",3707
3708,"('sou', 'th_')",3708
3709,"('go', 'ver')",3709
3710,"('gover', 'n')",3710
3711,"('su', 'per')",3711
3712,"('ma', ""'"")",3712
3713,"(""ma'"", 'am_')",3713
3714,"('c', 'at_')",3714
3715,"('f', 'to')",3715
3716,"('g', 'as_')",3716
3717,"('f', 'i_')",3717
3718,"('fr', 'ench_')",3718
3719,"('ren', 'e')",3719
3720,"('at', 'ory_')",3720
3721,"('tion', 'ally_')",3721
3722,"('char', 'ges_')",3722
3723,"('pu', 'sh_')",3723
3724,"('chi', 'ef_')",3724
3725,"('shou', 'lder_')",3725
3726,"('out', 'door_')",3726
3727,"('ch', 'airs_')",3727
3728,"('pl', 'u')",3728
3729,"('me', 'l')",3729
3730,"('r', 'ts_')",3730
3731,"('sh', 'el')",3731
3732,"('fro', 'zen_')",3732
3733,"('air', 'plane_')",3733
3734,"('to', 'y_')",3734
3735,"('bon', 'us_')",3735
3736,"('incre', 'asing_')",3736
3737,"('organi', 'zed_')",3737
3738,"('difficu', 'l')",3738
3739,"('to', 'tally_')",3739
3740,"('con', 'ce')",3740
3741,"('tex', 't')",3741
3742,"('fun', 'ny_')",3742
3743,"('su', '_')",3743
3744,"('ti', 'ves_')",3744
3745,"('sele', 'cted_')",3745
3746,"('z', 'er_')",3746
3747,"('govern', 'ment_')",3747
3748,"('sand', 'wi')",3748
3749,"('b', 'ad')",3749
3750,"('kee', 'ping_')",3750
3751,"('le', 'fto')",3751
3752,"('cu', 'ps_')",3752
3753,"('a', 'part_')",3753
3754,"('r', 'am')",3754
3755,"('person', 'nel_')",3755
3756,"('exp', 'ec')",3756
3757,"('ic', 'ed_')",3757
3758,"('prescri', 'ption_')",3758
3759,"('pay', 'ments_')",3759
3760,"('lea', 'gue_')",3760
3761,"('tr', 'end_')",3761
3762,"('com', 'mu')",3762
3763,"('pro', 'te')",3763
3764,"('mi', 's')",3764
3765,"('sh', 'i_')",3765
3766,"('pp', 'ing_')",3766
3767,"('sha', 'm')",3767
3768,"('sham', 'po')",3768
3769,"('shampo', 'o_')",3769
3770,"('spaghett', 'i_')",3770
3771,"('flav', 'or_')",3771
3772,"('t', 'ours_')",3772
3773,"('snea', 'kers_')",3773
3774,"('ri', 'd_')",3774
3775,"('ca', 'kes_')",3775
3776,"('p', 'ot_')",3776
3777,"('g', 'ar_')",3777
3778,"('cho', 'se_')",3778
3779,"('impro', 've_')",3779
3780,"('un', 'less_')",3780
3781,"('fin', 'ance_')",3781
3782,"('pa', 'pers_')",3782
3783,"('contr', 'acts_')",3783
3784,"('sof', 'tw')",3784
3785,"('softw', 'are_')",3785
3786,"('list', 'ening_')",3786
3787,"('confi', 'dent_')",3787
3788,"('exce', 'll')",3788
3789,"('ic', 's_')",3789
3790,"('o', 'ke_')",3790
3791,"('d', 'a_')",3791
3792,"('ther', 'ing_')",3792
3793,"('gh', 't')",3793
3794,"('moun', 'tain_')",3794
3795,"('t', 'i_')",3795
3796,"('inve', 'sti')",3796
3797,"('inter', 'nal_')",3797
3798,"('tar', 'get_')",3798
3799,"('vegetari', 'an_')",3799
3800,"('thor', 'ough')",3800
3801,"('thorough', 'ly_')",3801
3802,"('u', '.')",3802
3803,"('i', 'm_')",3803
3804,"('g', 'ames_')",3804
3805,"('purch', 'asing_')",3805
3806,"('ex', 'port_')",3806
3807,"('ll', 'ers_')",3807
3808,"('chan', 'nel_')",3808
3809,"('p', 're_')",3809
3810,"('clo', 'th_')",3810
3811,"('vi', 'ta')",3811
3812,"('i', 'll')",3812
3813,"('af', 'f')",3813
3814,"('tab', 'ly_')",3814
3815,"('lo', 'sing_')",3815
3816,"('stre', 'ss_')",3816
3817,"('su', 'shi_')",3817
3818,"('ap', 'par')",3818
3819,"('sc', 'ary_')",3819
3820,"('pic', 'ked_')",3820
3821,"('br', 'own_')",3821
3822,"('mir', 'r')",3822
3823,"('poc', 'ket_')",3823
3824,"('past', 'e_')",3824
3825,"('sal', 'mon_')",3825
3826,"('ye', 'p_')",3826
3827,"('ca', 'ble_')",3827
3828,"('manu', 'fac')",3828
3829,"('se', 'min')",3829
3830,"('ord', 'in')",3830
3831,"('bri', 'ef')",3831
3832,"('clo', 'sing_')",3832
3833,"('conta', 'cting_')",3833
3834,"('pres', 'sure_')",3834
3835,"('pre', 'ssed_')",3835
3836,"('seem', 'ed_')",3836
3837,"('ligh', 'ter_')",3837
3838,"('mb', '_')",3838
3839,"('tow', 'el_')",3839
3840,"('saf', 'ely_')",3840
3841,"('ram', 'en_')",3841
3842,"('en', 'er')",3842
3843,"('tu', 'be_')",3843
3844,"('sp', 'ring_')",3844
3845,"('load', 'ed_')",3845
3846,"('our', 'ces_')",3846
3847,"('wi', 're')",3847
3848,"('prin', 'ter_')",3848
3849,"('gi', 'ves_')",3849
3850,"('m', 'pl')",3850
3851,"('on', 'to_')",3851
3852,"('concer', 'ned_')",3852
3853,"('st', 'ers_')",3853
3854,"('an', 'k')",3854
3855,"('fici', 'ent_')",3855
3856,"('ba', 'se')",3856
3857,"('nu', 'tri')",3857
3858,"('correc', 'tly_')",3858
3859,"('simp', 'ly_')",3859
3860,"('yog', 'a_')",3860
3861,"('de', 'le')",3861
3862,"('head', 'ing_')",3862
3863,"('dec', 'lar')",3863
3864,"('c', 'ross_')",3864
3865,"('post', 'ure_')",3865
3866,"('appro', 'ved_')",3866
3867,"('all', 'ow_')",3867
3868,"('tri', 'ps_')",3868
3869,"('atten', 'ding_')",3869
3870,"('rea', 'li')",3870
3871,"('m', 'in_')",3871
3872,"('ay', 'ed_')",3872
3873,"('go', 'd_')",3873
3874,"('r', 'ying_')",3874
3875,"('ab', 'o')",3875
3876,"('excell', 'ent_')",3876
3877,"('as', 'signed_')",3877
3878,"('profession', 'al_')",3878
3879,"('sp', 'lit_')",3879
3880,"('multi', 'ple_')",3880
3881,"('estim', 'ate_')",3881
3882,"('presen', 'ta')",3882
3883,"('umbre', 'lla_')",3883
3884,"('grap', 'h')",3884
3885,"('examin', 'ation_')",3885
3886,"('laun', 'ched_')",3886
3887,"('s', 'qu')",3887
3888,"('satis', 'fied_')",3888
3889,"('st', 'ro')",3889
3890,"('sol', 'ved_')",3890
3891,"('be', 'comes_')",3891
3892,"('hou', 'se')",3892
3893,"('jec', 'tion_')",3893
3894,"('souven', 'ir_')",3894
3895,"('d', 'on')",3895
3896,"('medi', 'um_')",3896
3897,"('pain', 'ki')",3897
3898,"('a', 'th')",3898
3899,"('ne', 'ck')",3899
3900,"('g', 'ain_')",3900
3901,"('u', 'l')",3901
3902,"('t', 'ball_')",3902
3903,"('le', 'cture_')",3903
3904,"('inst', 'ant_')",3904
3905,"('y', 'ment_')",3905
3906,"('refun', 'ded_')",3906
3907,"('be', 'lt_')",3907
3908,"('defec', 'tive_')",3908
3909,"('h', 'er')",3909
3910,"('w', 'n_')",3910
3911,"('transfer', 'red_')",3911
3912,"('install', 'ment_')",3912
3913,"('station', 'ery_')",3913
3914,"('semin', 'ar_')",3914
3915,"('d', 'ents_')",3915
3916,"('wa', 've_')",3916
3917,"('le', 'tting_')",3917
3918,"('ev', 'ed_')",3918
3919,"('v', 'al')",3919
3920,"('fe', 'atures_')",3920
3921,"('lar', 'gest_')",3921
3922,"('son', 'gs_')",3922
3923,"('dro', 'pped_')",3923
3924,"('fe', 'male_')",3924
3925,"('form', 'at_')",3925
3926,"('tra', 'sh_')",3926
3927,"('ven', 'ue_')",3927
3928,"('base', 'ball_')",3928
3929,"('secre', 't_')",3929
3930,"('e', 'ts_')",3930
3931,"('z', 'y_')",3931
3932,"('in', 'formed_')",3932
3933,"('th', 'ro')",3933
3934,"('ma', 'sk_')",3934
3935,"('ear', 's_')",3935
3936,"('p', 'il')",3936
3937,"('ch', 'use')",3937
3938,"('chuse', 'ok_')",3938
3939,"('che', 'f_')",3939
3940,"('cosme', 'tic_')",3940
3941,"('ri', 'ding_')",3941
3942,"('da', 'wn_')",3942
3943,"('water', 'proof_')",3943
3944,"('ga', 'ther_')",3944
3945,"('st', 'y_')",3945
3946,"('comm', 'uni')",3946
3947,"('d', 'ated_')",3947
3948,"('sig', 'ning_')",3948
3949,"('spea', 'ker_')",3949
3950,"('circu', 'm')",3950
3951,"('swi', 't')",3951
3952,"('hel', 'p')",3952
3953,"('help', 'ful_')",3953
3954,"('re', 'fer')",3954
3955,"('fl', 'ower_')",3955
3956,"('do', 'es')",3956
3957,"('does', 'n_')",3957
3958,"('mar', 'ked_')",3958
3959,"('revi', 'se_')",3959
3960,"('sugge', 's')",3960
3961,"('an', 'ni')",3961
3962,"('anni', 'vers')",3962
3963,"('dama', 'ge_')",3963
3964,"('pl', 'enty_')",3964
3965,"('th', 'i')",3965
3966,"('an', 'k_')",3966
3967,"('k', 'ni')",3967
3968,"('regu', 'larly_')",3968
3969,"('r', 'om')",3969
3970,"('bu', 'n')",3970
3971,"('ac', 'cur')",3971
3972,"('experienc', 'ed_')",3972
3973,"('ba', 'se_')",3973
3974,"('oc', 'cu')",3974
3975,"('consum', 'er_')",3975
3976,"('res', 'ources_')",3976
3977,"('wire', 'less_')",3977
3978,"('re', 'lev')",3978
3979,"('relev', 'ant_')",3979
3980,"('bul', 'k_')",3980
3981,"('a', 'chi')",3981
3982,"('month', 'ly_')",3982
3983,"('ld', 'ers_')",3983
3984,"('econom', 'y_')",3984
3985,"('smo', 'ke_')",3985
3986,"('bi', 'l')",3986
3987,"('sun', 'g_')",3987
3988,"('in', 'ven')",3988
3989,"('te', 'le')",3989
3990,"('straw', 'ber')",3990
3991,"('pre', 'gn')",3991
3992,"('hel', 'ps_')",3992
3993,"('ble', 'eding_')",3993
3994,"('th', 'ir')",3994
3995,"('ad', 'mitted_')",3995
3996,"('artic', 'le_')",3996
3997,"('refriger', 'ator_')",3997
3998,"('comfor', 'tably_')",3998
3999,"('pen', 'alty_')",3999
4000,"('volun', 'te')",4000
4001,"('s', 'our_')",4001
4002,"('b', 'age_')",4002
4003,"('acade', 'my_')",4003
4004,"('sa', 'una_')",4004
4005,"('sto', 'cked_')",4005
4006,"('a', 'lity_')",4006
4007,"('par', 'ked_')",4007
4008,"('inter', 'pre')",4008
4009,"('sear', 'ching_')",4009
4010,"('cover', 'ed_')",4010
4011,"('aw', 'are_')",4011
4012,"('cell', 'phone_')",4012
4013,"('clear', 'ly_')",4013
4014,"('suc', 'ce')",4014
4015,"('le', 'e_')",4015
4016,"('com', 'mission_')",4016
4017,"('g', 'lo')",4017
4018,"('fi', 'cation_')",4018
4019,"('celebr', 'ate_')",4019
4020,"('ba', 'k')",4020
4021,"('bak', 'ery_')",4021
4022,"('run', 's_')",4022
4023,"('nood', 'le_')",4023
4024,"('in', 'ci')",4024
4025,"('si', 'l')",4025
4026,"('repor', 'ted_')",4026
4027,"('p', 'ad_')",4027
4028,"('regi', 'on_')",4028
4029,"('na', 'vi')",4029
4030,"('s', 'se')",4030
4031,"('cla', 'im_')",4031
4032,"('enter', 'tain')",4032
4033,"('br', 'inging_')",4033
4034,"('re', 'ason')",4034
4035,"('se', 'tting_')",4035
4036,"('ac', 'e')",4036
4037,"('in', 'ation_')",4037
4038,"('medi', 'cation_')",4038
4039,"('puri', 'fier_')",4039
4040,"('ti', 'ring_')",4040
4041,"('ti', 'e_')",4041
4042,"('penci', 'l_')",4042
4043,"('clo', 'ser_')",4043
4044,"('depar', 'ting_')",4044
4045,"('design', 'ated_')",4045
4046,"('sto', 'l')",4046
4047,"('stol', 'en_')",4047
4048,"('e', 'ss')",4048
4049,"('swe', 'at_')",4049
4050,"('bl', 'ow_')",4050
4051,"('sh', 'oot_')",4051
4052,"('ido', 'l_')",4052
4053,"('iden', 'ti')",4053
4054,"('hi', 'ring_')",4054
4055,"('ste', 'p_')",4055
4056,"('up', 'load_')",4056
4057,"('st', 'ayed_')",4057
4058,"('pu', 'll_')",4058
4059,"('a', 'ce_')",4059
4060,"('sh', 'own_')",4060
4061,"('in', 'ts_')",4061
4062,"('annivers', 'ary_')",4062
4063,"('l', 'ab')",4063
4064,"('une', 'x')",4064
4065,"('t', 'ments_')",4065
4066,"('invest', 'ment_')",4066
4067,"('no', 'v')",4067
4068,"('w', 'ind_')",4068
4069,"('pr', 'ac')",4069
4070,"('wea', 'k_')",4070
4071,"('d', 'ers_')",4071
4072,"('asi', 'a_')",4072
4073,"('comm', 'on_')",4073
4074,"('mini', 'mum_')",4074
4075,"('g', 'an_')",4075
4076,"('cop', 'ies_')",4076
4077,"('an', 'ces_')",4077
4078,"('inter', 'n_')",4078
4079,"('im', 'port_')",4079
4080,"('introduc', 'ed_')",4080
4081,"('ho', 'bby_')",4081
4082,"('sp', 'are_')",4082
4083,"('ti', 'p_')",4083
4084,"('down', 'load_')",4084
4085,"('in', 'f')",4085
4086,"('al', 'o')",4086
4087,"('n', 'ames_')",4087
4088,"('li', 'zation_')",4088
4089,"('no', 'is')",4089
4090,"('nois', 'y_')",4090
4091,"('ta', 'll_')",4091
4092,"('bur', 'gers_')",4092
4093,"('hi', 'king_')",4093
4094,"('mirr', 'or_')",4094
4095,"('sta', 'tions_')",4095
4096,"('cor', 'n_')",4096
4097,"('coup', 'ons_')",4097
4098,"('ban', 'gs_')",4098
4099,"('ma', 'ga')",4099
4100,"('maga', 'z')",4100
4101,"('ex', 'tend_')",4101
4102,"('ca', 'fe')",4102
4103,"('cafe', 'teria_')",4103
4104,"('h', 'r_')",4104
4105,"('responsi', 'ble_')",4105
4106,"('inclu', 'des_')",4106
4107,"('environ', 'ment_')",4107
4108,"('mi', 'd_')",4108
4109,"('bor', 'ed_')",4109
4110,"('success', 'ful_')",4110
4111,"('individu', 'ally_')",4111
4112,"('re', 'presenta')",4112
4113,"('si', 'tes_')",4113
4114,"('octo', 'ber_')",4114
4115,"('unex', 'p')",4115
4116,"('friend', 'ly_')",4116
4117,"('in', 'ju')",4117
4118,"('li', 'ves_')",4118
4119,"('y', 'or')",4119
4120,"('yor', 'k_')",4120
4121,"('da', 'e')",4121
4122,"('develo', 'p_')",4122
4123,"('bul', 'go')",4123
4124,"('bulgo', 'gi_')",4124
4125,"('caf', 'fe')",4125
4126,"('bu', 'i')",4126
4127,"('bui', 'ld_')",4127
4128,"('w', 'ha')",4128
4129,"('tr', 'ou')",4129
4130,"('ex', 'por')",4130
4131,"('off', 'ers_')",4131
4132,"('in', 'te')",4132
4133,"('g', 'wan')",4133
4134,"('ta', 'ke')",4134
4135,"('impor', 'ted_')",4135
4136,"('extre', 'me')",4136
4137,"('extreme', 'ly_')",4137
4138,"('a', 'we')",4138
4139,"('l', 'er_')",4139
4140,"('en', 'velo')",4140
4141,"('blo', 'ck_')",4141
4142,"('be', 'lly_')",4142
4143,"('du', 'mpl')",4143
4144,"('se', 'al_')",4144
4145,"('k', 'i_')",4145
4146,"('co', 'ins_')",4146
4147,"('declar', 'ation_')",4147
4148,"('nu', 'ts_')",4148
4149,"('n', 'one_')",4149
4150,"('su', 'gar_')",4150
4151,"('stat', 'ements_')",4151
4152,"('let', 'ters_')",4152
4153,"('pain', 'ting_')",4153
4154,"('b', 'b')",4154
4155,"('fortun', 'ate_')",4155
4156,"('ex', 'per')",4156
4157,"('effor', 't_')",4157
4158,"('sh', 'y_')",4158
4159,"('abo', 've_')",4159
4160,"('am', 'eri')",4160
4161,"('ameri', 'can_')",4161
4162,"('un', 'g_')",4162
4163,"('instru', 'ctions_')",4163
4164,"('ru', 'le_')",4164
4165,"('wor', 'st_')",4165
4166,"('gu', 'est_')",4166
4167,"('u', 's')",4167
4168,"('ti', 'll_')",4168
4169,"('an', 'no')",4169
4170,"('ex', 'am')",4170
4171,"('prac', 'tic')",4171
4172,"('calcu', 'late_')",4172
4173,"('adv', 'anta')",4173
4174,"('addi', 'tion_')",4174
4175,"('entertain', 'ment_')",4175
4176,"('wel', 'fare_')",4176
4177,"('li', 'sted_')",4177
4178,"('disp', 'o')",4178
4179,"('th', 'ick_')",4179
4180,"('ear', 'th_')",4180
4181,"('z', 'one_')",4181
4182,"('pen', 's_')",4182
4183,"('disapp', 'eared_')",4183
4184,"('book', 'store_')",4184
4185,"('se', 'ller_')",4185
4186,"('remo', 'te_')",4186
4187,"('char', 'ger_')",4187
4188,"('design', 's_')",4188
4189,"('shel', 'f_')",4189
4190,"('ca', 'pac')",4190
4191,"('so', 'cks_')",4191
4192,"('desser', 'ts_')",4192
4193,"('vide', 'os_')",4193
4194,"('specific', 'ally_')",4194
4195,"('recru', 'it_')",4195
4196,"('ari', 'ly_')",4196
4197,"('sm', 'oo')",4197
4198,"('tal', 'ked_')",4198
4199,"('c', 'ts_')",4199
4200,"('p', 'lea')",4200
4201,"('ear', 'phones_')",4201
4202,"('la', 'w')",4202
4203,"('pow', 'er')",4203
4204,"('gr', 'ou')",4204
4205,"('sti', 'tu')",4205
4206,"('e', 'd')",4206
4207,"('bi', 'o')",4207
4208,"('pac', 'king_')",4208
4209,"('s', 'can_')",4209
4210,"('bad', 'ly_')",4210
4211,"('chop', 'sticks_')",4211
4212,"('bor', 'n_')",4212
4213,"('bas', 'is_')",4213
4214,"('cal', 'm_')",4214
4215,"('app', 'ear_')",4215
4216,"('frequ', 'ently_')",4216
4217,"('di', 'es_')",4217
4218,"('tr', 'ust_')",4218
4219,"('vi', 'ously_')",4219
4220,"('k', 'r')",4220
4221,"('sandwi', 'ch_')",4221
4222,"('th', 'ered_')",4222
4223,"('impre', 'ssive_')",4223
4224,"('eg', 'gs_')",4224
4225,"('sy', 'r')",4225
4226,"('syr', 'up_')",4226
4227,"('de', 'ep_')",4227
4228,"('divi', 'de_')",4228
4229,"('f', 'ab')",4229
4230,"('fab', 'ri')",4230
4231,"('w', 'ound_')",4231
4232,"('admini', 'stration_')",4232
4233,"('he', 'ight_')",4233
4234,"('toma', 'to_')",4234
4235,"('confu', 'sing_')",4235
4236,"('th', 'in_')",4236
4237,"('cu', 'te_')",4237
4238,"('emplo', 'yment_')",4238
4239,"('close', 'st_')",4239
4240,"('mo', 'tor')",4240
4241,"('check', 'out_')",4241
4242,"('pe', 'anu')",4242
4243,"('jo', 'ining_')",4243
4244,"('den', 'tally_')",4244
4245,"('capac', 'ity_')",4245
4246,"('cu', 'shion_')",4246
4247,"('sa', 'sh')",4247
4248,"('sash', 'im')",4248
4249,"('re', 'action_')",4249
4250,"('de', 'st_')",4250
4251,"('edu', 'cation_')",4251
4252,"('ta', 'sks_')",4252
4253,"('kn', 'ows_')",4253
4254,"('cho', 'sen_')",4254
4255,"('hote', 'ls_')",4255
4256,"('bu', 'yers_')",4256
4257,"('en', 'cies_')",4257
4258,"('fav', 'or_')",4258
4259,"('po', 'sted_')",4259
4260,"('evalu', 'ation_')",4260
4261,"('fail', 'ed_')",4261
4262,"('responsi', 'bility_')",4262
4263,"('exce', 'e')",4263
4264,"('ta', 'sk_')",4264
4265,"('faci', 'lity_')",4265
4266,"('decre', 'ase_')",4266
4267,"('re', 'plac')",4267
4268,"('fi', 'g')",4268
4269,"('v', 'aries_')",4269
4270,"('coo', 'ki')",4270
4271,"('arri', 'ves_')",4271
4272,"('h', 'at_')",4272
4273,"('inqui', 'ry_')",4273
4274,"('op', 'ens_')",4274
4275,"('lu', 'x')",4275
4276,"('w', 'i_')",4276
4277,"('am', 'bul')",4277
4278,"('kr', 'w_')",4278
4279,"('be', 'lon')",4279
4280,"('competi', 'tor_')",4280
4281,"('e', 'vi')",4281
4282,"('ro', 'le_')",4282
4283,"('posi', 'tive_')",4283
4284,"('too', 'th_')",4284
4285,"('dri', 'vers_')",4285
4286,"('acce', 'ss_')",4286
4287,"('t', 'ower_')",4287
4288,"('moi', 'stu')",4288
4289,"('moistu', 'ri')",4289
4290,"('cer', 'tain')",4290
4291,"('ta', 'ins_')",4291
4292,"('pi', 'll_')",4292
4293,"('mista', 'ken_')",4293
4294,"('e', 't')",4294
4295,"('r', 'oo')",4295
4296,"('mid', 'night_')",4296
4297,"('m', 'ps_')",4297
4298,"('la', 'ce_')",4298
4299,"('pil', 'ates_')",4299
4300,"('appar', 'ently_')",4300
4301,"('tow', 'ard_')",4301
4302,"('v', 'alu')",4302
4303,"('car', 'rier_')",4303
4304,"('shi', 'rts_')",4304
4305,"('arti', 'st_')",4305
4306,"('pa', 'int')",4306
4307,"('k', 'y_')",4307
4308,"('por', 'tions_')",4308
4309,"('acci', 'dentally_')",4309
4310,"('contain', 'er_')",4310
